2809,2.5804596,-0.09144592,9.353485,-100,-100,-100,-100,-100,-100,-100
2861,-100,-100,-100,-0.028640747,0.004043579,-0.048080444,-100,-100,-100,-100
2876,1.6676025,0.032974243,7.8184967,-100,-100,-100,-100,-100,-100,-100
2884,-100,-100,-100,-100,-100,-100,24.978638,9.828186,-49.928284,-100
2944,1.6592255,-0.05555725,8.422684,-100,-100,-100,-100,-100,-100,-100
3011,1.9164581,0.11672974,8.178619,-100,-100,-100,-100,-100,-100,-100
3060,-100,-100,-100,-0.03135681,0.022598267,-0.0093688965,-100,-100,-100,-100
3078,2.0899353,0.29618835,8.708618,-100,-100,-100,-100,-100,-100,-100
3083,-100,-100,-100,-100,-100,-100,24.58191,10.284424,-49.03717,-100
3145,1.6221313,-0.08427429,8.827072,-100,-100,-100,-100,-100,-100,-100
3212,1.6221313,-0.08427429,8.827072,-100,-100,-100,-100,-100,-100,-100
3260,-100,-100,-100,0.0013275146,0.026672363,-0.07154846,-100,-100,-100,-100
3280,1.4665985,-0.035217285,8.822281,-100,-100,-100,-100,-100,-100,-100
3284,-100,-100,-100,-100,-100,-100,25.04425,11.221313,-49.49951,-100
3346,1.8422699,0.38113403,8.228867,-100,-100,-100,-100,-100,-100,-100
3414,1.3840485,0.26029968,8.634445,-100,-100,-100,-100,-100,-100,-100
3459,-100,-100,-100,-0.02659607,-0.0032958984,-0.036590576,-100,-100,-100,-100
3482,1.7776642,0.30815125,8.762466,-100,-100,-100,-100,-100,-100,-100
3487,-100,-100,-100,-100,-100,-100,25.468445,11.468506,-49.749756,-100
3548,2.0899353,0.89678955,8.013504,-100,-100,-100,-100,-100,-100,-100
3586,-100,-100,-100,-100,-100,-100,24.838257,12.149048,-49.60327,-100
3615,1.624527,0.61683655,8.927567,-100,-100,-100,-100,-100,-100,-100
3659,-100,-100,-100,-0.018798828,0.0026855469,-0.038330078,-100,-100,-100,-100
3681,1.7058868,0.6742554,8.50882,-100,-100,-100,-100,-100,-100,-100
3749,2.0205383,1.1253052,8.041031,-100,-100,-100,-100,-100,-100,-100
3769,-100,-100,-100,-100,-100,-100,-100,-100,-100,11.0
3787,-100,-100,-100,-100,-100,-100,26.094055,11.5737915,-49.171448,-100
3817,2.2538452,1.2006836,8.651199,-100,-100,-100,-100,-100,-100,-100
3858,-100,-100,-100,-0.010635376,0.026428223,0.00440979,-100,-100,-100,-100
3885,1.7944183,0.7879181,9.083099,-100,-100,-100,-100,-100,-100,-100
3952,1.6915283,0.41941833,9.107025,-100,-100,-100,-100,-100,-100,-100
3990,-100,-100,-100,-100,-100,-100,26.725769,10.549927,-49.298096,-100
4018,1.4127655,0.6467438,8.477722,-100,-100,-100,-100,-100,-100,-100
4058,-100,-100,-100,0.051376343,0.030334473,0.09403992,-100,-100,-100,-100
4086,2.3710938,0.7424469,7.8137054,-100,-100,-100,-100,-100,-100,-100
4154,2.3710938,0.7424469,7.8137054,-100,-100,-100,-100,-100,-100,-100
4171,-100,-100,-100,-100,-100,-100,-100,-100,-100,15.0
4189,-100,-100,-100,-100,-100,-100,26.51062,10.340881,-48.716736,-100
4219,2.3040924,-0.9540558,10.966248,-100,-100,-100,-100,-100,-100,-100
4259,-100,-100,-100,-0.019622803,-0.13105774,0.047668457,-100,-100,-100,-100
4296,2.2442627,-0.42166138,7.5373383,-100,-100,-100,-100,-100,-100,-100
4354,1.221344,-0.773407,8.167847,-100,-100,-100,-100,-100,-100,-100
4375,-100,-100,-100,-100,-100,-100,-100,-100,-100,12.0
4399,-100,-100,-100,-100,-100,-100,27.015686,10.958862,-48.339844,-100
4424,1.3481598,-0.112976074,8.567444,-100,-100,-100,-100,-100,-100,-100
4458,-100,-100,-100,-0.043807983,-0.0060272217,-0.19200134,-100,-100,-100,-100
4488,1.5850525,0.48043823,7.7000427,-100,-100,-100,-100,-100,-100,-100
4556,1.0358887,0.3368683,8.580612,-100,-100,-100,-100,-100,-100,-100
4594,-100,-100,-100,-100,-100,-100,27.4292,9.719849,-46.76361,-100
4624,1.702301,0.7292938,8.923981,-100,-100,-100,-100,-100,-100,-100
4658,-100,-100,-100,0.01449585,0.033935547,-0.17080688,-100,-100,-100,-100
4690,1.6029968,0.65870667,8.657181,-100,-100,-100,-100,-100,-100,-100
4758,2.0205383,-1.3931427,9.213501,-100,-100,-100,-100,-100,-100,-100
4796,-100,-100,-100,-100,-100,-100,26.461792,10.0616455,-45.155334,-100
4825,0.7320099,-1.740097,9.698059,-100,-100,-100,-100,-100,-100,-100
4857,-100,-100,-100,-0.1783905,-0.05882263,-0.21247864,-100,-100,-100,-100
4876,-100,-100,-100,-100,-100,-100,-100,-100,-100,10.0
4891,2.615158,-0.24458313,7.885498,-100,-100,-100,-100,-100,-100,-100
4958,2.5433655,-0.5664215,9.367844,-100,-100,-100,-100,-100,-100,-100
4996,-100,-100,-100,-100,-100,-100,25.378418,10.346985,-42.892456,-100
5025,2.5433655,-0.5664215,9.367844,-100,-100,-100,-100,-100,-100,-100
5056,-100,-100,-100,0.031433105,0.04206848,-0.038330078,-100,-100,-100,-100
5094,2.0121613,-0.32833862,8.243225,-100,-100,-100,-100,-100,-100,-100
5161,1.67836,-0.53411865,8.123581,-100,-100,-100,-100,-100,-100,-100
5199,-100,-100,-100,-100,-100,-100,24.450684,8.3480835,-41.3208,-100
5228,2.1437683,0.32250977,8.4956665,-100,-100,-100,-100,-100,-100,-100
5260,-100,-100,-100,0.19335938,-0.016983032,0.09111023,-100,-100,-100,-100
5295,2.188034,0.80944824,7.741928,-100,-100,-100,-100,-100,-100,-100
5362,2.174881,0.07485962,7.963257,-100,-100,-100,-100,-100,-100,-100
5399,-100,-100,-100,-100,-100,-100,23.425293,6.225586,-41.555786,-100
5430,1.4235382,-0.025650024,10.892075,-100,-100,-100,-100,-100,-100,-100
5455,-100,-100,-100,0.16732788,-0.041778564,0.24932861,-100,-100,-100,-100
5481,-100,-100,-100,-100,-100,-100,-100,-100,-100,6.0
5498,2.5673065,-1.1777802,8.971832,-100,-100,-100,-100,-100,-100,-100
5564,2.881958,0.059295654,6.899643,-100,-100,-100,-100,-100,-100,-100
5601,-100,-100,-100,-100,-100,-100,23.023987,4.1748047,-42.19818,-100
5632,1.604187,-0.99713135,9.018494,-100,-100,-100,-100,-100,-100,-100
5654,-100,-100,-100,0.031692505,0.061904907,-0.043762207,-100,-100,-100,-100
5675,-100,-100,-100,-100,-100,-100,-100,-100,-100,10.0
5697,1.4139557,0.28182983,6.5766144,-100,-100,-100,-100,-100,-100,-100
5765,1.776474,0.11314392,7.841217,-100,-100,-100,-100,-100,-100,-100
5802,-100,-100,-100,-100,-100,-100,23.275757,6.0409546,-42.156982,-100
5832,1.2919312,0.37275696,7.9046326,-100,-100,-100,-100,-100,-100,-100
5854,-100,-100,-100,-0.06765747,0.045440674,-0.12187195,-100,-100,-100,-100
5899,1.2919312,0.37275696,7.9046326,-100,-100,-100,-100,-100,-100,-100
5966,1.6293182,0.55223083,9.493469,-100,-100,-100,-100,-100,-100,-100
5977,-100,-100,-100,-100,-100,-100,-100,-100,-100,3.0
6005,-100,-100,-100,-100,-100,-100,24.273682,7.8338623,-42.807007,-100
6036,1.7645111,0.6778412,9.060364,-100,-100,-100,-100,-100,-100,-100
6061,-100,-100,-100,0.030090332,0.004760742,-0.11099243,-100,-100,-100,-100
6076,-100,-100,-100,-100,-100,-100,-100,-100,-100,10.0
6106,2.044464,0.5079498,8.05658,-100,-100,-100,-100,-100,-100,-100
6167,2.1018982,-1.7927399,11.107422,-100,-100,-100,-100,-100,-100,-100
6178,-100,-100,-100,-100,-100,-100,-100,-100,-100,3.0
6206,-100,-100,-100,-100,-100,-100,24.989319,9.440613,-43.933105,-100
6235,2.0061798,0.10357666,7.3411255,-100,-100,-100,-100,-100,-100,-100
6265,-100,-100,-100,-0.13020325,0.0012512207,-0.23448181,-100,-100,-100,-100
6301,2.0253296,-0.6023102,8.897659,-100,-100,-100,-100,-100,-100,-100
6368,1.254837,-0.4132843,7.9668427,-100,-100,-100,-100,-100,-100,-100
6406,-100,-100,-100,-100,-100,-100,25.692749,10.02655,-44.64569,-100
6435,1.2667999,-0.27211,7.767044,-100,-100,-100,-100,-100,-100,-100
6452,-100,-100,-100,0.17530823,0.06668091,-0.002090454,-100,-100,-100,-100
6477,-100,-100,-100,-100,-100,-100,-100,-100,-100,10.0
6502,1.8123627,0.39549255,7.5768127,-100,-100,-100,-100,-100,-100,-100
6569,1.5671082,0.6156311,8.865356,-100,-100,-100,-100,-100,-100,-100
6594,-100,-100,-100,-100,-100,-100,-100,-100,-100,6.0
6608,-100,-100,-100,-100,-100,-100,26.611328,8.822632,-45.246887,-100
6637,2.0791626,0.44813538,8.916794,-100,-100,-100,-100,-100,-100,-100
6657,-100,-100,-100,0.019134521,-0.03729248,0.23452759,-100,-100,-100,-100
6704,1.5802612,0.9063568,9.068741,-100,-100,-100,-100,-100,-100,-100
6771,1.5802612,0.9063568,9.068741,-100,-100,-100,-100,-100,-100,-100
6810,-100,-100,-100,-100,-100,-100,27.644348,8.287048,-45.228577,-100
6838,2.6007996,-0.9660187,9.911011,-100,-100,-100,-100,-100,-100,-100
6853,-100,-100,-100,-0.025512695,0.058563232,0.22865295,-100,-100,-100,-100
6904,1.7058868,-0.099823,8.121185,-100,-100,-100,-100,-100,-100,-100
6974,1.5886383,-0.77459717,8.896454,-100,-100,-100,-100,-100,-100,-100
6980,-100,-100,-100,-100,-100,-100,-100,-100,-100,2.0
7011,-100,-100,-100,-100,-100,-100,28.599548,8.557129,-46.66443,-100
7041,1.2153625,-0.13929749,7.3219757,-100,-100,-100,-100,-100,-100,-100
7051,-100,-100,-100,0.014678955,-0.0072631836,-0.08262634,-100,-100,-100,-100
7118,1.5455627,-0.06272888,7.6988525,-100,-100,-100,-100,-100,-100,-100
7175,0.92822266,0.21124268,8.367645,-100,-100,-100,-100,-100,-100,-100
7214,-100,-100,-100,-100,-100,-100,29.750061,9.750366,-46.58203,-100
7245,1.028717,0.53189087,8.041031,-100,-100,-100,-100,-100,-100,-100
7250,-100,-100,-100,-0.013504028,0.04951477,-0.14602661,-100,-100,-100,-100
7310,1.2033844,0.78193665,8.787582,-100,-100,-100,-100,-100,-100,-100
7377,2.8257294,0.107162476,9.272125,-100,-100,-100,-100,-100,-100,-100
7382,-100,-100,-100,-100,-100,-100,-100,-100,-100,4.0
7415,-100,-100,-100,-100,-100,-100,29.85382,10.745239,-47.042847,-100
7444,0.5298157,-1.6336212,10.971039,-100,-100,-100,-100,-100,-100,-100
7449,-100,-100,-100,-0.092926025,-0.0018310547,-0.11791992,-100,-100,-100,-100
7510,2.6953125,0.0605011,7.4631653,-100,-100,-100,-100,-100,-100,-100
7577,1.118454,-0.8882599,8.309021,-100,-100,-100,-100,-100,-100,-100
7617,-100,-100,-100,-100,-100,-100,30.574036,10.464478,-46.957397,-100
7649,1.118454,-0.8882599,8.309021,-100,-100,-100,-100,-100,-100,-100
7652,-100,-100,-100,0.012771606,0.03994751,-0.052200317,-100,-100,-100,-100
7681,-100,-100,-100,-100,-100,-100,-100,-100,-100,0.0
7712,1.3756714,-0.37020874,8.161865,-100,-100,-100,-100,-100,-100,-100
7782,1.5934296,-0.13092041,8.445419,-100,-100,-100,-100,-100,-100,-100
7816,-100,-100,-100,-100,-100,-100,30.516052,9.039307,-46.733093,-100
7846,2.2837524,0.98413086,7.0240784,-100,-100,-100,-100,-100,-100,-100
7850,-100,-100,-100,0.059692383,-0.024002075,0.22729492,-100,-100,-100,-100
7882,-100,-100,-100,-100,-100,-100,-100,-100,-100,7.0
7916,2.112671,0.8896179,8.219284,-100,-100,-100,-100,-100,-100,-100
7980,1.3625183,-0.38217163,10.338135,-100,-100,-100,-100,-100,-100,-100
7986,-100,-100,-100,-100,-100,-100,-100,-100,-100,3.0
8018,-100,-100,-100,-100,-100,-100,31.062317,6.210327,-47.05963,-100
8050,1.4163513,0.43736267,8.812714,-100,-100,-100,-100,-100,-100,-100
8062,-100,-100,-100,0.0844574,-0.022949219,0.2909546,-100,-100,-100,-100
8115,1.2823486,-1.2830658,9.038834,-100,-100,-100,-100,-100,-100,-100
8183,1.809967,-0.78775024,8.293472,-100,-100,-100,-100,-100,-100,-100
8228,-100,-100,-100,-100,-100,-100,30.552673,4.2266846,-47.25952,-100
8252,-100,-100,-100,0.0029296875,-0.032455444,0.1436615,-100,-100,-100,-100
8254,1.7836456,-0.17280579,7.294464,-100,-100,-100,-100,-100,-100,-100
8287,-100,-100,-100,-100,-100,-100,-100,-100,-100,0.0
8325,2.1198425,0.28063965,6.9104156,-100,-100,-100,-100,-100,-100,-100
8383,2.0839539,0.38233948,7.598358,-100,-100,-100,-100,-100,-100,-100
8419,-100,-100,-100,-100,-100,-100,30.26123,3.804016,-47.239685,-100
8446,-100,-100,-100,-0.074295044,0.00869751,-0.051956177,-100,-100,-100,-100
8450,1.550354,0.21961975,9.171631,-100,-100,-100,-100,-100,-100,-100
8490,-100,-100,-100,-100,-100,-100,-100,-100,-100,6.0
8518,1.406784,0.80107117,9.129761,-100,-100,-100,-100,-100,-100,-100
8585,1.406784,0.80107117,9.129761,-100,-100,-100,-100,-100,-100,-100
8624,-100,-100,-100,-100,-100,-100,28.890991,3.9367676,-46.961975,-100
8651,-100,-100,-100,0.1572113,-0.13482666,-0.25125122,-100,-100,-100,-100
8654,1.5467682,0.5270996,10.167053,-100,-100,-100,-100,-100,-100,-100
8685,-100,-100,-100,-100,-100,-100,-100,-100,-100,2.0
8719,3.847458,0.06289673,8.683502,-100,-100,-100,-100,-100,-100,-100
8787,1.1363983,-1.0449829,9.499451,-100,-100,-100,-100,-100,-100,-100
8827,-100,-100,-100,-100,-100,-100,27.452087,5.7724,-46.875,-100
8860,-100,-100,-100,-0.05709839,0.044891357,-0.30545044,-100,-100,-100,-100
8865,1.9583282,-0.4144745,9.483902,-100,-100,-100,-100,-100,-100,-100
8920,1.653244,0.49598694,6.8529816,-100,-100,-100,-100,-100,-100,-100
8987,1.3972168,0.37036133,6.878113,-100,-100,-100,-100,-100,-100,-100
9027,-100,-100,-100,-100,-100,-100,26.904297,5.7724,-46.722412,-100
9059,-100,-100,-100,-0.050354004,0.057998657,-0.03541565,-100,-100,-100,-100
9065,0.95932007,-0.5783844,9.643021,-100,-100,-100,-100,-100,-100,-100
9121,2.2945251,1.3992767,7.786194,-100,-100,-100,-100,-100,-100,-100
9188,-100,-100,-100,-100,-100,-100,-100,-100,-100,4.0
9190,2.0875397,0.6993866,9.000549,-100,-100,-100,-100,-100,-100,-100
9226,-100,-100,-100,-100,-100,-100,25.479126,5.3588867,-46.498108,-100
9259,-100,-100,-100,0.13261414,-4.8828125E-4,0.2638092,-100,-100,-100,-100
9261,1.6676025,0.017425537,9.408524,-100,-100,-100,-100,-100,-100,-100
9323,3.0985107,0.76638794,7.6581726,-100,-100,-100,-100,-100,-100,-100
9391,1.3409729,-1.007904,10.466156,-100,-100,-100,-100,-100,-100,-100
9430,-100,-100,-100,-100,-100,-100,24.507141,4.763794,-46.157837,-100
9448,-100,-100,-100,0.051376343,-0.010467529,0.25201416,-100,-100,-100,-100
9455,1.3409729,-1.007904,10.466156,-100,-100,-100,-100,-100,-100,-100
9525,2.1964111,-0.45874023,8.758865,-100,-100,-100,-100,-100,-100,-100
9592,1.1399841,-0.22784424,7.3937683,-100,-100,-100,-100,-100,-100,-100
9636,-100,-100,-100,-100,-100,-100,23.867798,5.847168,-46.2265,-100
9645,-100,-100,-100,0.007888794,0.027877808,-0.021560669,-100,-100,-100,-100
9660,1.5982056,-0.016067505,7.3339386,-100,-100,-100,-100,-100,-100,-100
9726,1.4797668,0.4660797,7.1197815,-100,-100,-100,-100,-100,-100,-100
9791,1.5288086,0.63597107,8.644012,-100,-100,-100,-100,-100,-100,-100
9831,-100,-100,-100,-100,-100,-100,23.764038,8.26416,-46.592712,-100
9852,-100,-100,-100,-0.120285034,0.018707275,-0.07635498,-100,-100,-100,-100
9863,1.702301,0.74842834,9.459961,-100,-100,-100,-100,-100,-100,-100
9887,-100,-100,-100,-100,-100,-100,-100,-100,-100,8.0
9928,2.5086823,-0.72314453,10.6492,-100,-100,-100,-100,-100,-100,-100
9995,1.7489624,0.004272461,7.7562714,-100,-100,-100,-100,-100,-100,-100
10032,-100,-100,-100,-100,-100,-100,22.250366,10.40802,-46.917725,-100
10051,-100,-100,-100,0.003540039,-0.065704346,-0.14619446,-100,-100,-100,-100
10067,1.2680054,-0.25654602,8.562668,-100,-100,-100,-100,-100,-100,-100
10127,2.5469666,0.04135132,8.014709,-100,-100,-100,-100,-100,-100,-100
10196,1.57547,0.47564697,7.0623627,-100,-100,-100,-100,-100,-100,-100
10234,-100,-100,-100,-100,-100,-100,22.439575,11.332703,-46.47522,-100
10246,-100,-100,-100,0.071517944,0.08818054,-0.06210327,-100,-100,-100,-100
10263,1.6209412,0.18133545,7.60553,-100,-100,-100,-100,-100,-100,-100
10331,1.6209412,0.18133545,7.60553,-100,-100,-100,-100,-100,-100,-100
10390,-100,-100,-100,-100,-100,-100,-100,-100,-100,14.0
10397,1.9248352,0.2028656,8.736145,-100,-100,-100,-100,-100,-100,-100
10439,-100,-100,-100,-100,-100,-100,22.714233,12.301636,-46.183777,-100
10445,-100,-100,-100,-0.0036315918,-0.023666382,0.17211914,-100,-100,-100,-100
10465,2.0492554,1.2078552,7.6414185,-100,-100,-100,-100,-100,-100,-100
10531,1.9439697,0.30456543,9.264954,-100,-100,-100,-100,-100,-100,-100
10591,-100,-100,-100,-100,-100,-100,-100,-100,-100,21.0
10600,1.7573242,0.62519836,9.491074,-100,-100,-100,-100,-100,-100,-100
10640,-100,-100,-100,-100,-100,-100,23.469543,12.423706,-45.81909,-100
10643,-100,-100,-100,0.03503418,0.0033874512,0.20123291,-100,-100,-100,-100
10666,2.3339996,-1.397934,9.913406,-100,-100,-100,-100,-100,-100,-100
10698,-100,-100,-100,-100,-100,-100,-100,-100,-100,27.0
10732,1.9607239,0.0652771,7.601944,-100,-100,-100,-100,-100,-100,-100
10799,1.6604156,-1.3955383,9.7782135,-100,-100,-100,-100,-100,-100,-100
10842,-100,-100,-100,-100,-100,-100,23.880005,12.286377,-45.83435,-100
10847,-100,-100,-100,-0.006591797,0.0031585693,0.021942139,-100,-100,-100,-100
10871,1.2967072,0.066482544,6.862564,-100,-100,-100,-100,-100,-100,-100
10893,-100,-100,-100,-100,-100,-100,-100,-100,-100,34.0
10935,1.7238312,0.5893097,6.772827,-100,-100,-100,-100,-100,-100,-100
10993,-100,-100,-100,-100,-100,-100,-100,-100,-100,41.0
11014,1.6807556,0.5582123,7.837631,-100,-100,-100,-100,-100,-100,-100
11047,-100,-100,-100,-100,-100,-100,24.935913,12.876892,-45.121765,-100
11049,-100,-100,-100,-0.07424927,0.04953003,-0.05908203,-100,-100,-100,-100
11075,1.67836,0.57974243,8.856979,-100,-100,-100,-100,-100,-100,-100
11091,-100,-100,-100,-100,-100,-100,-100,-100,-100,48.0
11135,2.0169525,0.49360657,10.626465,-100,-100,-100,-100,-100,-100,-100
11192,-100,-100,-100,-100,-100,-100,-100,-100,-100,54.0
