26995,-100,-100,-100,-100,-100,-100,-100,-100,-100,257.0
27041,-100,-100,-100,-100,-100,-100,-3.1906128,19.436646,-48.483276,-100
27078,-100,-100,-100,-0.0036773682,-0.049728394,-0.008117676,-100,-100,-100,-100
27095,-100,-100,-100,-100,-100,-100,-100,-100,-100,253.0
27129,1.7697754,-0.040496826,8.476288,-100,-100,-100,-100,-100,-100,-100
27195,-100,-100,-100,-100,-100,-100,-100,-100,-100,252.0
27241,-100,-100,-100,-100,-100,-100,-3.819275,19.514465,-48.51532,-100
27278,-100,-100,-100,-0.03779602,-0.028625488,0.01612854,-100,-100,-100,-100
27295,-100,-100,-100,-100,-100,-100,-100,-100,-100,248.0
27296,1.70401,-0.014587402,8.558716,-100,-100,-100,-100,-100,-100,-100
27394,-100,-100,-100,-100,-100,-100,-100,-100,-100,251.0
27442,-100,-100,-100,-100,-100,-100,-3.8665771,20.265198,-48.361206,-100
27477,-100,-100,-100,-0.01687622,-0.03765869,-0.2186737,-100,-100,-100,-100
27495,-100,-100,-100,-100,-100,-100,-100,-100,-100,249.0
27546,2.2501373,-0.048812866,8.1506195,-100,-100,-100,-100,-100,-100,-100
27595,-100,-100,-100,-100,-100,-100,-100,-100,-100,242.0
27644,-100,-100,-100,-100,-100,-100,-4.9087524,21.174622,-47.747803,-100
27676,-100,-100,-100,-0.15771484,-0.091278076,-0.044204712,-100,-100,-100,-100
27695,-100,-100,-100,-100,-100,-100,-100,-100,-100,236.0
27712,2.3703156,0.50483704,8.276611,-100,-100,-100,-100,-100,-100,-100
27794,-100,-100,-100,-100,-100,-100,-100,-100,-100,233.0
27846,-100,-100,-100,-100,-100,-100,-5.5862427,21.998596,-46.80481,-100
27877,-100,-100,-100,0.020706177,-0.052947998,-0.17611694,-100,-100,-100,-100
27880,3.0874176,0.6620636,8.272705,-100,-100,-100,-100,-100,-100,-100
27895,-100,-100,-100,-100,-100,-100,-100,-100,-100,226.0
27996,-100,-100,-100,-100,-100,-100,-100,-100,-100,219.0
28048,-100,-100,-100,-100,-100,-100,-7.1533203,22.807312,-47.058105,-100
28076,-100,-100,-100,-0.023544312,0.026626587,-0.25915527,-100,-100,-100,-100
28096,-100,-100,-100,-100,-100,-100,-100,-100,-100,215.0
28130,2.7689362,0.41485596,9.510071,-100,-100,-100,-100,-100,-100,-100
28195,-100,-100,-100,-100,-100,-100,-100,-100,-100,209.0
28250,-100,-100,-100,-100,-100,-100,-7.8063965,21.968079,-47.325134,-100
28277,-100,-100,-100,0.18830872,-0.02885437,0.23161316,-100,-100,-100,-100
28302,-100,-100,-100,-100,-100,-100,-100,-100,-100,210.0
28303,1.4738922,-1.1551971,9.901596,-100,-100,-100,-100,-100,-100,-100
28395,-100,-100,-100,-100,-100,-100,-100,-100,-100,205.0
28450,-100,-100,-100,-100,-100,-100,-8.354187,19.981384,-48.153687,-100
28476,-100,-100,-100,0.32130432,-0.18791199,0.35882568,-100,-100,-100,-100
28498,-100,-100,-100,-100,-100,-100,-100,-100,-100,207.0
28545,1.6943665,-0.15359497,5.732727,-100,-100,-100,-100,-100,-100,-100
28550,-100,-100,-100,-100,-100,-100,-7.91626,18.812561,-48.638916,-100
28596,-100,-100,-100,-100,-100,-100,-100,-100,-100,203.0
28674,-100,-100,-100,0.0058135986,-0.06491089,0.3710785,-100,-100,-100,-100
28714,2.8862152,0.14111328,7.4234467,-100,-100,-100,-100,-100,-100,-100
28754,-100,-100,-100,-100,-100,-100,-7.676697,21.073914,-47.668457,-100
28799,-100,-100,-100,-100,-100,-100,-100,-100,-100,207.0
28874,-100,-100,-100,-0.36634827,-0.021743774,-0.050720215,-100,-100,-100,-100
28881,4.222824,-0.97402954,10.588547,-100,-100,-100,-100,-100,-100,-100
28905,-100,-100,-100,-100,-100,-100,-100,-100,-100,209.0
28952,-100,-100,-100,-100,-100,-100,-9.310913,24.40033,-46.37146,-100
28996,-100,-100,-100,-100,-100,-100,-100,-100,-100,213.0
29073,-100,-100,-100,-0.16548157,-0.15065002,-0.26278687,-100,-100,-100,-100
29129,3.8511658,-0.6333771,7.0082855,-100,-100,-100,-100,-100,-100,-100
29155,-100,-100,-100,-100,-100,-100,-12.580872,22.709656,-46.34552,-100
29275,-100,-100,-100,0.1962738,-0.16880798,-0.2934723,-100,-100,-100,-100
29296,2.9515991,0.14367676,7.2009125,-100,-100,-100,-100,-100,-100,-100
29356,-100,-100,-100,-100,-100,-100,-12.651062,21.916199,-45.832825,-100
29396,-100,-100,-100,-100,-100,-100,-100,-100,-100,210.0
29473,-100,-100,-100,-0.16804504,0.27679443,0.23519897,-100,-100,-100,-100
29545,3.846527,-0.7531128,10.9648285,-100,-100,-100,-100,-100,-100,-100
29558,-100,-100,-100,-100,-100,-100,-9.7595215,23.841858,-45.5719,-100
29595,-100,-100,-100,-100,-100,-100,-100,-100,-100,214.0
29672,-100,-100,-100,0.113082886,-0.03388977,0.15673828,-100,-100,-100,-100
29697,-100,-100,-100,-100,-100,-100,-100,-100,-100,215.0
29712,2.586914,-0.9661102,8.753296,-100,-100,-100,-100,-100,-100,-100
29759,-100,-100,-100,-100,-100,-100,-10.050964,22.607422,-46.87195,-100
29796,-100,-100,-100,-100,-100,-100,-100,-100,-100,217.0
29871,-100,-100,-100,0.21377563,0.087631226,0.16131592,-100,-100,-100,-100
29898,-100,-100,-100,-100,-100,-100,-100,-100,-100,221.0
29960,-100,-100,-100,-100,-100,-100,-7.6828003,22.66388,-46.998596,-100
29962,2.298523,-0.441864,6.1967163,-100,-100,-100,-100,-100,-100,-100
29997,-100,-100,-100,-100,-100,-100,-100,-100,-100,213.0
30061,-100,-100,-100,-0.12562561,0.26112366,0.06312561,-100,-100,-100,-100
30096,-100,-100,-100,-100,-100,-100,-100,-100,-100,214.0
30128,2.7783203,-0.7647705,10.359039,-100,-100,-100,-100,-100,-100,-100
30162,-100,-100,-100,-100,-100,-100,-5.7785034,23.796082,-47.044373,-100
30198,-100,-100,-100,-100,-100,-100,-100,-100,-100,209.0
30271,-100,-100,-100,-0.10307312,0.22451782,-0.16482544,-100,-100,-100,-100
30300,2.8447723,-1.4360657,9.512421,-100,-100,-100,-100,-100,-100,-100
30301,-100,-100,-100,-100,-100,-100,-100,-100,-100,205.0
30363,-100,-100,-100,-100,-100,-100,-4.8965454,25.180054,-46.392822,-100
30399,-100,-100,-100,-100,-100,-100,-100,-100,-100,202.0
30469,-100,-100,-100,-0.23194885,0.027801514,0.059143066,-100,-100,-100,-100
30498,-100,-100,-100,-100,-100,-100,-100,-100,-100,201.0
30543,2.2200012,-0.8195648,7.0607452,-100,-100,-100,-100,-100,-100,-100
30564,-100,-100,-100,-100,-100,-100,-5.819702,25.874329,-46.488953,-100
30668,-100,-100,-100,0.17712402,-0.0922699,-0.055038452,-100,-100,-100,-100
30697,-100,-100,-100,-100,-100,-100,-100,-100,-100,198.0
30719,2.5308075,-0.59098816,8.95723,-100,-100,-100,-100,-100,-100,-100
30766,-100,-100,-100,-100,-100,-100,-5.793762,24.435425,-47.369385,-100
30798,-100,-100,-100,-100,-100,-100,-100,-100,-100,196.0
30869,-100,-100,-100,-0.016799927,-0.0025024414,0.18577576,-100,-100,-100,-100
30898,-100,-100,-100,-100,-100,-100,-100,-100,-100,191.0
30962,2.2464752,-1.6321716,11.348312,-100,-100,-100,-100,-100,-100,-100
30966,-100,-100,-100,-100,-100,-100,-5.508423,24.932861,-47.425842,-100
30998,-100,-100,-100,-100,-100,-100,-100,-100,-100,198.0
31068,-100,-100,-100,0.10621643,-0.15670776,0.1716156,-100,-100,-100,-100
31129,1.9278564,-0.55259705,6.4733734,-100,-100,-100,-100,-100,-100,-100
31170,-100,-100,-100,-100,-100,-100,-5.7266235,24.21875,-47.657776,-100
31271,-100,-100,-100,0.20463562,0.03717041,0.059249878,-100,-100,-100,-100
31298,2.0802155,-0.25598145,7.746887,-100,-100,-100,-100,-100,-100,-100
31371,-100,-100,-100,-100,-100,-100,-5.4473877,23.434448,-48.22235,-100
31403,-100,-100,-100,-100,-100,-100,-100,-100,-100,192.0
31466,-100,-100,-100,-0.050308228,0.09185791,0.025619507,-100,-100,-100,-100
31498,-100,-100,-100,-100,-100,-100,-100,-100,-100,187.0
31545,2.5765533,-0.66386414,10.460983,-100,-100,-100,-100,-100,-100,-100
31573,-100,-100,-100,-100,-100,-100,-4.862976,24.275208,-47.625732,-100
31598,-100,-100,-100,-100,-100,-100,-100,-100,-100,186.0
31666,-100,-100,-100,-0.14767456,0.08874512,-0.10139465,-100,-100,-100,-100
31697,-100,-100,-100,-100,-100,-100,-100,-100,-100,184.0
