5448475,-100,-100,-100,0.108947754,-0.047317505,0.06384277,-100,-100,-100,-100
5448555,-100,-100,-100,-100,-100,-100,-18.031311,-4.2785645,-41.05072,-100
5448637,1.2468109,0.6402588,8.216583,-100,-100,-100,-100,-100,-100,-100
5448655,-100,-100,-100,-100,-100,-100,-17.500305,-4.272461,-40.99579,-100
5448672,-100,-100,-100,-0.0054473877,0.00642395,0.052825928,-100,-100,-100,-100
5448805,0.6004944,1.3368835,9.156326,-100,-100,-100,-100,-100,-100,-100
5448857,-100,-100,-100,-100,-100,-100,-17.599487,-5.406189,-40.820313,-100
5448882,-100,-100,-100,0.23376465,0.02078247,0.13328552,-100,-100,-100,-100
5449054,1.3861237,1.4711914,9.652206,-100,-100,-100,-100,-100,-100,-100
5449060,-100,-100,-100,-100,-100,-100,-20.558167,-6.2194824,-40.115356,-100
5449061,-100,-100,-100,0.088974,-0.26739502,-0.08666992,-100,-100,-100,-100
5449221,2.2346191,1.1615143,7.356201,-100,-100,-100,-100,-100,-100,-100
5449260,-100,-100,-100,-100,-100,-100,-25.479126,-7.421875,-38.06305,-100
5449267,-100,-100,-100,-0.090042114,-0.59490967,-0.2756195,-100,-100,-100,-100
5449389,1.563385,3.467163,9.146301,-100,-100,-100,-100,-100,-100,-100
5449463,-100,-100,-100,-100,-100,-100,-23.797607,-5.8013916,-39.486694,-100
5449468,-100,-100,-100,-0.07695007,0.17234802,0.16487122,-100,-100,-100,-100
5449640,0.5686798,1.4298248,8.177872,-100,-100,-100,-100,-100,-100,-100
5449684,-100,-100,-100,-100,-100,-100,-22.16034,-6.2088013,-40.44037,-100
5449686,-100,-100,-100,0.6116638,0.38102722,0.9029999,-100,-100,-100,-100
5449804,5.4701385,0.0037231445,7.1676636,-100,-100,-100,-100,-100,-100,-100
5449865,-100,-100,-100,-100,-100,-100,-22.387695,-7.499695,-40.911865,-100
5449866,-100,-100,-100,-0.03387451,0.019851685,-0.24290466,-100,-100,-100,-100
