48606357,-100,-100,-100,-100,-100,-100,-100,-100,-100,1665.0
48606401,-100,-100,-100,0.010925293,0.013931274,-0.0034179688,-100,-100,-100,-100
48606431,-100,-100,-100,-100,-100,-100,-8.157349,-3.17688,-57.466125,-100
48606457,-100,-100,-100,-100,-100,-100,-100,-100,-100,1671.0
48606526,1.3011322,-0.06990051,8.349762,-100,-100,-100,-100,-100,-100,-100
48606602,-100,-100,-100,-2.1362305E-4,-0.0027008057,-0.0025177002,-100,-100,-100,-100
48606631,-100,-100,-100,-100,-100,-100,-8.3984375,-3.4225464,-57.27234,-100
48606657,-100,-100,-100,-100,-100,-100,-100,-100,-100,1658.0
48606695,1.3647614,-0.11424255,8.579666,-100,-100,-100,-100,-100,-100,-100
48606757,-100,-100,-100,-100,-100,-100,-100,-100,-100,1638.0
48606800,-100,-100,-100,0.006088257,0.0178833,-0.02520752,-100,-100,-100,-100
48606833,-100,-100,-100,-100,-100,-100,-8.132935,-3.9657593,-57.955933,-100
48606857,-100,-100,-100,-100,-100,-100,-100,-100,-100,1651.0
48606863,1.0710907,-0.08982849,8.542175,-100,-100,-100,-100,-100,-100,-100
48606957,-100,-100,-100,-100,-100,-100,-100,-100,-100,1699.0
48606999,-100,-100,-100,0.045181274,-0.04335022,0.05203247,-100,-100,-100,-100
48607034,-100,-100,-100,-100,-100,-100,-8.401489,-3.1341553,-57.89337,-100
48607057,-100,-100,-100,-100,-100,-100,-100,-100,-100,1746.0
48607111,1.3569489,0.04286194,8.366516,-100,-100,-100,-100,-100,-100,-100
48607158,-100,-100,-100,-100,-100,-100,-100,-100,-100,1800.0
48607198,-100,-100,-100,0.012817383,-0.07522583,0.014846802,-100,-100,-100,-100
48607236,-100,-100,-100,-100,-100,-100,-9.165955,-3.401184,-57.77893,-100
48607277,1.6464233,-0.07267761,8.503052,-100,-100,-100,-100,-100,-100,-100
48607359,-100,-100,-100,-100,-100,-100,-100,-100,-100,1786.0
48607398,-100,-100,-100,0.016479492,0.0066986084,-0.027328491,-100,-100,-100,-100
48607438,-100,-100,-100,-100,-100,-100,-9.217834,-3.5110474,-56.86035,-100
48607461,-100,-100,-100,-100,-100,-100,-100,-100,-100,1793.0
48607527,1.4254303,0.13368225,8.360992,-100,-100,-100,-100,-100,-100,-100
48607597,-100,-100,-100,0.01586914,0.0061798096,0.02368164,-100,-100,-100,-100
48607638,-100,-100,-100,-100,-100,-100,-9.14917,-3.6026,-57.359314,-100
48607658,-100,-100,-100,-100,-100,-100,-100,-100,-100,1773.0
48607692,1.5709076,-0.019119263,8.461655,-100,-100,-100,-100,-100,-100,-100
48607757,-100,-100,-100,-100,-100,-100,-100,-100,-100,1759.0
48607797,-100,-100,-100,0.0024414063,0.013549805,-0.0181427,-100,-100,-100,-100
48607840,-100,-100,-100,-100,-100,-100,-8.99353,-3.036499,-57.214355,-100
48607863,1.4021149,0.037475586,8.543182,-100,-100,-100,-100,-100,-100,-100
